Date,Production_Quantity,Sales_Price,Cost_Price,Profit_Percent,Market_Share,Customer_Satisfaction,Engine_Size_cc,Mileage_km_l,Warranty_Period_months,Safety_Rating,Color,Monthly_Advertising_Expense,DealershipLocationID
2012-04-25,416,20197.00,26966.00,13.42,3.94,2.08524,4704,19.68446,53,4,Blue,2145,55
2012-04-26,942,20793.00,51787.00,8.15,8.04,2.40764,1614,8.93520,34,3,White,7685,13
2012-04-27,28,74097.00,27403.00,19.89,7.14,2.64164,4229,10.31954,46,2,Black,7045,36
2012-04-28,595,63781.00,37384.00,17.04,0.44,2.00259,4997,10.86899,17,1,White,8617,8
2012-04-29,143,67092.00,22595.00,5.53,5.23,4.95440,4200,11.65567,36,4,Black,5617,4
2012-04-30,145,15005.00,28590.00,15.68,5.89,3.92017,5813,9.21199,16,2,Silver,9618,9
2012-05-01,544,17729.00,39851.00,13.38,2.46,1.84056,3152,19.05188,32,2,Silver,8044,43
2012-05-02,283,44237.00,37428.00,10.88,5.44,4.77226,5543,18.83527,45,4,White,2393,60
2012-05-03,178,63728.00,58263.00,5.69,8.91,3.86460,1112,14.24163,43,1,Blue,4480,57
2012-05-04,91,73476.00,12082.00,16.73,7.15,3.37245,1003,13.77115,43,1,Black,3642,30
2012-05-05,102,16282.00,26153.00,9.06,9.93,4.06140,4408,5.23810,28,3,Silver,7223,16
2012-05-06,840,54625.00,43959.00,10.41,2.28,2.94093,4270,15.96848,24,3,White,9198,19
2012-05-07,226,20071.00,50833.00,18.29,3.12,3.86587,2600,19.34539,18,4,White,2679,18
2012-05-08,682,46551.00,33944.00,7.86,0.68,3.42712,2619,13.76857,47,2,Blue,8575,36
2012-05-09,901,66971.00,13415.00,8.05,0.39,1.52556,2857,12.92200,49,1,Black,9108,16
2012-05-10,698,35541.00,15830.00,16.77,2.41,2.99873,3982,16.61919,43,3,Red,6455,11
2012-05-11,749,40792.00,14186.00,14.77,0.97,2.77757,3456,16.95940,16,3,Blue,1906,7
2012-05-12,934,40644.00,34438.00,7.98,6.94,2.25785,1939,12.09945,50,2,Black,5173,4
2012-05-13,419,72168.00,39716.00,11.67,3.89,3.27145,2666,15.44068,59,1,Red,7702,20
2012-05-14,679,59642.00,42669.00,15.75,0.71,3.04325,2675,13.25191,38,2,Red,4667,44
2012-05-15,166,48438.00,39134.00,10.13,9.04,1.32194,2084,14.78342,51,1,White,4548,10
2012-05-16,225,69612.00,59904.00,7.96,0.40,3.36122,4029,19.61442,33,1,White,3509,55
2012-05-17,514,60670.00,55207.00,10.83,3.25,4.47908,2490,9.24402,58,3,White,2575,54
2012-05-18,968,47945.00,59470.00,12.95,9.84,2.74396,5932,6.02861,15,3,Silver,6165,21
2012-05-19,595,71538.00,16961.00,17.56,8.53,3.66626,2607,14.60206,49,4,Red,9347,56
2012-05-20,887,22774.00,52735.00,11.80,6.42,3.70694,3227,14.86742,28,4,Blue,5518,44
2012-05-21,595,61678.00,23618.00,9.36,0.88,1.62450,4091,15.20310,35,3,White,5261,20
2012-05-22,212,29542.00,14925.00,9.97,5.75,1.44425,1909,12.78939,17,4,White,5000,50
2012-05-23,287,50767.00,37342.00,16.86,5.81,4.11129,5020,15.73824,47,2,Black,9122,37
2012-05-24,928,53435.00,46490.00,7.46,9.57,2.47165,3263,15.54004,34,2,Red,1417,49
2012-05-25,646,34328.00,57485.00,17.84,3.99,2.95548,2291,19.81700,21,4,Silver,6030,55
2012-05-26,485,54885.00,56880.00,18.64,7.14,1.67757,3251,10.44070,29,3,Silver,3536,35
2012-05-27,526,73358.00,17875.00,7.63,3.51,2.13828,3208,6.48189,25,2,Blue,4183,54
2012-05-28,832,32600.00,37118.00,14.16,1.69,1.02637,3088,19.28723,21,4,White,1830,42
2012-05-29,241,41350.00,23403.00,18.05,7.48,4.20137,4966,19.71031,50,2,Black,6463,40
2012-05-30,790,19156.00,42833.00,14.24,7.94,1.26600,3251,5.18435,49,1,Black,7735,49
2012-05-31,203,17888.00,36896.00,10.61,5.88,1.21563,4779,9.33254,35,2,Red,9652,15
2012-06-01,662,35174.00,21678.00,14.16,2.92,4.24148,3411,5.97265,52,2,Black,8152,29
2012-06-02,158,45472.00,14378.00,8.99,2.01,1.93775,1054,9.85192,26,1,Red,7550,34
2012-06-03,151,58761.00,42470.00,10.15,4.61,4.22162,4968,12.56092,51,4,Silver,2317,18
2012-06-04,766,76289.00,20531.00,7.59,7.47,2.31674,4589,17.99114,15,3,Blue,6430,49
2012-06-05,36,76433.00,44323.00,18.28,4.98,1.37211,2441,10.39872,36,1,Red,6270,57
2012-06-06,715,67097.00,30652.00,13.17,4.04,4.38496,1122,16.90875,32,3,Silver,5479,1
2012-06-07,893,32857.00,49343.00,17.47,9.55,4.46553,4072,17.84874,50,2,Red,1815,9
2012-06-08,363,18458.00,36963.00,15.53,6.59,3.92330,5517,16.48228,20,3,Blue,8461,23
2012-06-09,527,55207.00,53637.00,7.51,3.14,4.92609,3140,16.66930,27,2,Silver,9359,13
2012-06-10,696,43821.00,25413.00,15.25,7.97,4.47773,2616,14.96480,23,1,Red,5485,4
2012-06-11,980,56902.00,15655.00,10.38,1.13,3.55515,5134,19.48602,56,4,Red,1509,49
2012-06-12,301,42906.00,58280.00,12.98,8.08,4.31904,5391,12.07585,58,4,Silver,3309,35
2012-06-13,114,70120.00,13904.00,16.15,9.41,2.96414,4618,5.37864,47,2,Blue,3731,4
2012-06-14,419,44665.00,36261.00,7.30,6.30,1.30370,5711,19.96834,21,3,Silver,7585,6
2012-06-15,57,73064.00,16755.00,17.17,3.60,4.21720,3172,11.38817,17,4,Blue,1314,36
2012-06-16,522,67378.00,42496.00,13.17,7.13,2.33166,4510,18.31170,46,2,Black,4132,14
2012-06-17,159,52959.00,43734.00,18.59,6.16,1.42319,3689,19.73906,26,3,Black,4184,29
2012-06-18,657,57736.00,13577.00,5.08,9.56,2.00137,4199,5.27076,56,3,Red,7468,29
2012-06-19,780,59941.00,27088.00,11.72,6.05,1.53131,5308,13.82299,27,1,Red,8513,38
2012-06-20,654,68987.00,41997.00,6.61,1.26,2.01375,2239,6.43108,59,2,Silver,4750,11
2012-06-21,706,20252.00,43190.00,17.97,6.65,4.20990,3869,16.11384,25,2,White,4466,16
2012-06-22,379,57410.00,21570.00,19.63,4.54,4.11381,2038,7.02855,52,1,Blue,2539,60
2012-06-23,900,58718.00,21537.00,5.23,5.50,1.83653,3424,15.18862,17,1,Black,7085,59
2012-06-24,44,17730.00,43482.00,11.06,0.57,2.64445,2337,14.79152,28,1,Black,2192,9
2012-06-25,520,42387.00,33295.00,8.87,8.95,2.58197,5577,12.75543,22,1,Red,9950,5
2012-06-26,64,20836.00,51548.00,8.81,0.77,1.15800,5527,15.08753,42,1,Silver,7958,7
2012-06-27,32,50169.00,37717.00,12.00,5.34,2.63978,3015,15.43845,16,1,Red,5830,38
2012-06-28,217,64356.00,31809.00,12.99,7.47,4.24536,2781,15.02841,42,2,White,2901,14
2012-06-29,415,41686.00,38817.00,5.53,2.88,4.93370,4354,16.59889,36,3,Silver,5715,7
2012-06-30,396,28683.00,55425.00,13.26,7.53,1.52375,5903,13.54612,22,2,Red,9815,24
2012-07-01,857,39236.00,39882.00,5.81,4.96,2.98334,1619,19.41039,18,3,Black,5814,38
2012-07-02,830,34683.00,22305.00,5.11,5.85,4.70607,2381,16.41027,47,3,Blue,6092,58
2012-07-03,289,43109.00,41181.00,17.67,4.89,1.79874,3580,5.17082,27,4,Silver,8308,35
2012-07-04,360,23918.00,42638.00,7.13,5.51,2.54702,1206,7.63718,49,3,Blue,6785,30
2012-07-05,183,36559.00,54514.00,7.50,6.46,3.26989,1764,15.62334,55,4,Silver,4248,10
2012-07-06,774,77999.00,48557.00,6.95,3.26,4.29714,2320,15.89312,14,3,Blue,6637,55
2012-07-07,839,26851.00,14071.00,19.93,2.84,4.42338,5066,15.18637,24,4,Silver,2270,60
2012-07-08,256,27897.00,33567.00,14.46,6.13,1.87618,2614,6.68473,40,2,White,1191,52
2012-07-09,763,79425.00,26343.00,10.63,1.62,3.28460,1633,14.63965,53,1,Blue,3452,23
2012-07-10,796,70036.00,19530.00,12.02,2.34,4.14046,5078,5.29271,53,2,Black,8061,7
2012-07-11,293,66982.00,23042.00,9.60,0.68,2.13683,3024,12.66008,43,2,Red,2837,32
2012-07-12,220,34737.00,52540.00,15.08,9.45,4.36362,3146,17.87825,28,4,Red,6221,38
2012-07-13,659,15746.00,27037.00,13.25,7.01,2.28047,4801,19.67132,12,3,Red,3779,44
2012-07-14,463,16038.00,43723.00,14.37,9.83,3.74459,2281,5.26633,19,2,Silver,2985,14
2012-07-15,492,34564.00,56112.00,11.68,9.38,2.90426,2372,7.29719,56,2,White,5022,58
2012-07-16,132,37136.00,43764.00,8.81,4.59,4.82765,5243,12.01961,40,1,Blue,2165,59
2012-07-17,33,40247.00,42281.00,17.06,2.02,1.10986,1267,18.18065,14,3,Red,1308,56
2012-07-18,849,24820.00,33795.00,7.96,5.93,4.51971,1997,10.13835,14,1,Blue,1337,52
2012-07-19,424,49542.00,32733.00,5.71,5.14,4.47755,1013,9.37665,44,4,Red,3493,57
2012-07-20,369,50278.00,44606.00,5.46,5.78,1.88745,3608,14.04762,50,2,White,8622,2
2012-07-21,373,60170.00,55513.00,14.26,5.51,4.58311,3250,6.66603,17,3,Blue,7552,19
2012-07-22,147,75552.00,49157.00,19.94,3.91,2.23982,5864,19.74089,16,1,Black,9533,21
2012-07-23,476,78254.00,53468.00,14.23,3.22,3.54602,1410,11.05425,43,4,Blue,6872,55
2012-07-24,286,68372.00,40338.00,6.54,8.24,1.55211,2242,13.91750,32,4,Red,6495,40
2012-07-25,602,64262.00,24177.00,14.12,9.59,3.32960,4168,9.91791,20,3,Red,3964,7
2012-07-26,253,54811.00,45391.00,16.31,9.19,3.18897,3061,17.55538,53,3,Blue,8056,18
2012-07-27,119,20635.00,20882.00,9.87,9.91,2.71856,4688,11.45992,56,4,White,2906,5
2012-07-28,629,79557.00,30608.00,19.19,5.35,3.31118,1485,19.89309,51,2,White,8401,13
2012-07-29,992,20240.00,58371.00,14.18,4.04,1.86862,2354,6.01656,28,3,Silver,3809,19
2012-07-30,923,47981.00,18705.00,17.47,2.01,4.80330,5124,13.14515,39,2,Silver,9586,10
2012-07-31,486,71063.00,44901.00,7.00,2.86,4.51550,5070,14.84506,57,1,Blue,1525,49
2012-08-01,486,33903.00,39740.00,9.80,5.93,1.81108,5697,11.13593,22,2,White,6257,20
2012-08-02,822,26943.00,40762.00,16.29,8.03,2.98002,4817,6.89326,18,4,Red,8089,25
2012-08-03,411,50176.00,26401.00,10.71,8.66,1.59742,3834,7.90012,29,1,White,1770,41
2012-08-04,563,35609.00,25243.00,5.72,7.69,2.00651,1572,17.86735,37,4,Blue,9040,4
2012-08-05,787,36444.00,57798.00,15.32,8.83,2.75431,4487,19.97587,28,3,Blue,7340,39
2012-08-06,33,24514.00,47445.00,13.56,0.77,2.33517,3400,8.90730,51,1,Black,1585,47
2012-08-07,215,20520.00,55732.00,10.22,1.67,4.44770,3254,10.13167,48,4,Blue,9244,56
2012-08-08,465,19880.00,49990.00,15.34,4.28,2.41304,2411,5.51288,18,2,Blue,2813,14
2012-08-09,484,21382.00,25377.00,15.63,8.12,3.77589,5175,7.36836,31,4,Black,5394,25
2012-08-10,420,72249.00,58192.00,6.03,3.02,1.30923,1077,6.31292,38,4,Red,3861,15
2012-08-11,157,16236.00,58267.00,6.91,1.92,2.36199,3362,7.27039,45,2,White,9491,59
2012-08-12,333,49393.00,50506.00,12.69,6.05,3.30812,2624,18.52375,21,4,White,9276,46
2012-08-13,706,57368.00,38413.00,7.52,3.33,4.19436,2463,11.03511,23,1,Black,8458,7
2012-08-14,274,78939.00,32740.00,13.27,3.51,1.03916,3070,8.91331,19,3,White,7939,5
2012-08-15,56,35736.00,29443.00,16.40,0.92,1.21069,3988,16.06231,34,4,Silver,3128,17
2012-08-16,261,23965.00,59664.00,18.54,7.86,2.18057,3886,9.45857,43,1,White,4226,18
2012-08-17,466,19809.00,43311.00,14.67,1.18,1.09049,3427,13.00403,49,2,White,3858,8
2012-08-18,652,78933.00,38088.00,10.49,0.51,2.88402,5003,5.49809,25,3,Red,8016,7
2012-08-19,901,42765.00,46736.00,18.71,7.92,1.85365,5177,7.85702,32,1,Black,3094,50
2012-08-20,527,38490.00,26531.00,17.43,4.84,4.70551,5575,9.77416,46,2,Red,7929,1
2012-08-21,408,61164.00,38572.00,6.14,5.62,4.53490,5730,19.18936,43,3,Black,6903,23
2012-08-22,171,52975.00,22566.00,8.69,7.57,3.29377,2627,6.27562,43,2,White,5598,43
2012-08-23,78,27013.00,52950.00,12.56,7.02,1.86211,2479,17.75435,32,2,Red,1476,15
2012-08-24,256,75977.00,23648.00,5.87,5.52,2.67105,4395,15.89770,21,4,Blue,7494,38
2012-08-25,747,66338.00,54065.00,14.11,8.15,2.05982,4436,14.51249,23,1,Red,6385,24
2012-08-26,370,31539.00,44277.00,13.51,0.48,2.34536,1078,7.53411,54,2,Red,2152,23
2012-08-27,75,43474.00,54311.00,8.06,2.52,2.85945,3628,8.73026,22,4,White,7675,51
2012-08-28,829,39618.00,19563.00,16.43,4.16,3.45860,4208,10.60126,51,2,Red,5610,27
2012-08-29,821,24772.00,36660.00,10.82,7.93,2.64285,2744,6.73042,23,3,Blue,9772,49
2012-08-30,258,79765.00,24280.00,5.64,8.89,2.70008,2553,5.38028,19,1,Black,8876,55
2012-08-31,888,15253.00,58066.00,8.98,6.89,1.12418,5072,6.87329,57,3,Red,4162,41
2012-09-01,397,48318.00,18539.00,11.83,3.59,3.07025,5569,11.04704,53,4,Red,2766,35
2012-09-02,371,31012.00,25775.00,19.37,7.64,1.13753,2889,19.83934,17,3,Silver,5874,27
2012-09-03,62,31522.00,28343.00,14.04,0.19,4.79374,1716,9.07648,49,3,Red,9206,41
2012-09-04,482,52985.00,33311.00,11.51,8.80,2.83217,1630,13.77163,50,3,Blue,8791,36
2012-09-05,14,59320.00,24111.00,12.19,7.72,2.82641,2409,6.22989,53,3,White,2351,26
2012-09-06,548,59431.00,47430.00,12.64,1.41,2.15550,4948,7.93792,53,2,Blue,8543,47
2012-09-07,424,53192.00,17139.00,18.55,4.82,1.74577,3641,11.79977,27,1,Red,9458,40
2012-09-08,174,77511.00,41807.00,5.80,6.25,1.10504,3316,16.99587,47,3,Blue,9846,18
2012-09-09,696,44854.00,38260.00,16.79,8.16,3.46026,1386,16.42931,48,3,Silver,6932,26
2012-09-10,901,16558.00,59061.00,13.14,0.38,4.20071,1467,16.13520,54,3,Blue,7548,32
2012-09-11,979,63819.00,49997.00,5.65,2.38,2.24141,3864,9.07511,36,4,Silver,2069,42
2012-09-12,529,28617.00,54922.00,19.96,5.76,1.73568,2559,19.18496,56,3,Black,2032,52
2012-09-13,422,40512.00,40807.00,13.02,9.21,1.04128,1835,15.95880,15,1,White,3864,49
2012-09-14,118,66084.00,34306.00,6.82,3.04,4.93023,2077,15.30214,12,3,Silver,8269,32
2012-09-15,280,52324.00,53613.00,9.95,2.53,2.29594,4267,13.24367,16,3,Blue,9099,41
2012-09-16,707,41804.00,28495.00,19.41,3.79,1.83620,4611,10.66145,49,1,Black,6597,40
2012-09-17,136,18191.00,35663.00,13.29,4.39,2.51052,5743,8.94490,15,2,Silver,8860,52
2012-09-18,425,40100.00,46278.00,13.87,8.77,4.07102,1189,15.33919,58,3,Red,2259,55
2012-09-19,818,38068.00,30211.00,13.82,2.95,1.51120,4783,9.19991,24,1,Red,7155,57
2012-09-20,715,52613.00,49809.00,11.98,0.91,3.48580,5626,8.73675,18,2,Red,7165,6
2012-09-21,735,62186.00,46374.00,14.95,6.21,1.98064,1341,12.03077,38,3,Black,6948,51
2012-09-22,415,41291.00,57438.00,19.25,9.61,2.16925,1165,8.15702,28,2,Red,3801,35
2012-09-23,112,25460.00,20306.00,14.83,2.97,2.41028,5845,17.52810,24,3,Silver,3450,50
2012-09-24,489,72515.00,34744.00,6.38,4.88,4.93866,4959,11.62767,27,4,White,7832,12
2012-09-25,732,55747.00,15919.00,15.64,8.56,2.84280,4323,12.93157,36,2,Black,8684,14
2012-09-26,41,20162.00,44708.00,11.24,6.51,4.67319,5002,19.39081,47,1,White,2119,21
2012-09-27,747,66323.00,47718.00,14.48,3.98,2.28511,4404,12.49931,21,4,White,1144,58
2012-09-28,912,49246.00,55847.00,13.97,5.23,1.47144,1792,12.46717,33,4,White,2809,7
2012-09-29,934,42446.00,26785.00,19.19,8.38,2.65872,2761,16.12485,22,4,Silver,3215,9
2012-09-30,738,21105.00,32181.00,12.69,3.58,1.23990,1973,15.93642,18,2,White,6972,48
2012-10-01,990,37040.00,19748.00,15.07,1.92,2.71118,5553,13.26303,45,1,White,4461,19
2012-10-02,294,16796.00,44612.00,12.19,3.11,4.99397,2296,8.69141,42,4,White,7044,60
2012-10-03,27,41462.00,17836.00,14.26,1.42,1.94760,4688,8.66346,33,1,Black,1492,20
2012-10-04,49,45268.00,33803.00,8.10,2.64,4.66541,3456,15.29771,32,4,White,3446,47
2012-10-05,154,24164.00,12559.00,18.59,6.30,3.69174,1045,11.31493,39,2,Black,4084,11
2012-10-06,68,57766.00,16766.00,5.78,1.96,4.07567,1500,12.44075,12,2,Red,1010,35
2012-10-07,11,75598.00,42870.00,12.78,0.12,1.53786,3062,8.85601,32,1,White,6342,27
2012-10-08,883,48330.00,16087.00,18.00,0.44,3.21254,5327,14.42283,15,3,White,6093,57
2012-10-09,319,56615.00,27325.00,11.40,3.55,2.44317,4262,14.94113,25,1,Silver,2886,48
2012-10-10,847,43775.00,18636.00,19.22,7.82,4.83532,4421,8.73299,14,1,Silver,3954,5
2012-10-11,321,73032.00,14710.00,18.04,0.37,1.85538,1921,14.55626,32,1,Silver,5412,24
2012-10-12,834,20260.00,34053.00,14.02,2.34,1.09234,2345,11.06670,41,1,Silver,4713,37
2012-10-13,109,27184.00,39282.00,14.12,0.18,1.68554,5093,14.05328,47,2,Silver,5818,58
2012-10-14,430,76919.00,22107.00,15.94,1.21,3.56447,1320,12.55874,33,3,Red,8469,22
2012-10-15,515,26729.00,51096.00,6.22,2.39,4.52436,4829,11.15224,19,4,Blue,9851,32
2012-10-16,681,72926.00,34339.00,16.03,7.46,3.14839,5537,9.05741,48,3,Silver,9079,58
2012-10-17,626,25631.00,36615.00,8.27,8.83,1.87283,3599,19.13252,17,2,Red,9587,25
2012-10-18,903,47649.00,36964.00,11.50,1.86,3.75486,2124,14.51032,41,1,Blue,3799,7
2012-10-19,587,48100.00,16940.00,14.43,4.84,4.69310,2351,15.78848,36,1,Blue,6995,60
2012-10-20,370,73932.00,17428.00,10.72,2.11,1.33503,1207,18.52155,49,2,Red,3185,29
2012-10-21,745,32169.00,45585.00,18.39,8.07,2.51294,1552,13.19131,31,2,Silver,3281,40
2012-10-22,234,59453.00,43314.00,16.52,9.03,2.70304,4631,7.11122,29,3,Black,5285,34
2012-10-23,668,42575.00,18520.00,14.50,6.14,2.34831,1629,9.05046,56,2,Blue,9975,21
2012-10-24,242,48497.00,56707.00,9.17,8.57,3.27851,3546,6.66917,21,4,Red,1265,30
2012-10-25,808,17120.00,54566.00,10.76,4.92,2.89868,3853,17.60980,29,3,Blue,4389,37
2012-10-26,792,59926.00,57916.00,5.46,5.76,2.56579,2707,6.59342,53,3,Red,5863,39
2012-10-27,735,58541.00,21815.00,6.75,3.28,3.73208,1700,10.64335,55,2,Silver,1496,32
2012-10-28,233,49065.00,47224.00,12.39,2.20,2.66870,5640,8.72788,36,1,Red,2304,27
2012-10-29,426,66268.00,14651.00,13.05,9.75,3.14979,1898,7.07711,18,1,Black,6508,12
2012-10-30,149,24117.00,40304.00,6.85,5.71,1.01533,1465,17.90456,55,1,Black,1832,13
2012-10-31,880,56381.00,34905.00,11.67,5.82,1.97032,5075,19.65258,36,1,White,3181,11
2012-11-01,246,48945.00,27920.00,16.16,5.78,2.64446,2396,15.73211,55,4,Silver,9567,46
2012-11-02,88,63328.00,30153.00,7.74,9.11,3.14114,2475,6.93374,44,2,Blue,9080,18
2012-11-03,793,56959.00,21648.00,8.69,1.45,4.92019,3047,10.02265,48,2,Silver,2959,9
2012-11-04,657,23203.00,21151.00,5.59,5.15,2.44821,5985,14.54156,54,1,Black,6574,2
2012-11-05,977,58607.00,55393.00,17.67,5.22,1.58479,1766,14.49581,49,4,Red,8859,6
2012-11-06,340,18163.00,15764.00,14.67,5.48,1.37247,1421,15.96400,46,3,Red,3108,21
2012-11-07,456,59944.00,59131.00,7.58,8.29,2.61311,4476,18.09759,47,3,White,3052,45
2012-11-08,862,50784.00,52973.00,10.30,1.27,2.49785,4546,13.19772,29,2,White,9179,5
2012-11-09,171,77484.00,13142.00,10.55,4.81,3.20937,5187,9.99352,35,3,Red,4641,41
2012-11-10,513,69561.00,27026.00,19.35,9.03,1.16757,3773,10.11940,17,2,White,5809,6
2012-11-11,28,44209.00,36397.00,19.46,1.34,4.24290,4063,7.27102,56,2,Black,4323,50
2012-11-12,521,54246.00,58316.00,7.34,7.90,1.93449,2241,6.16579,47,3,Red,1630,50
2012-11-13,180,32545.00,47610.00,17.91,4.13,4.88975,5423,12.99710,23,3,Blue,6171,45
2012-11-14,165,22065.00,44660.00,8.89,6.38,2.07215,4036,17.27016,58,4,White,7099,32
2012-11-15,802,50524.00,28122.00,5.64,4.63,4.82839,2873,9.50044,32,3,Silver,5868,31
2012-11-16,79,79870.00,48750.00,5.83,0.59,4.28816,3999,14.21824,19,4,Silver,9495,25
2012-11-17,205,30457.00,43443.00,19.26,0.23,3.17844,5375,8.99134,36,2,Red,4199,25
2012-11-18,935,17292.00,24263.00,7.35,6.58,1.74229,5651,6.45146,24,3,Black,9439,8
2012-11-19,680,74648.00,37818.00,15.63,4.48,1.65003,3309,17.94625,52,4,Red,4419,59
2012-11-20,105,64448.00,54641.00,18.65,6.58,3.33232,5520,12.69742,39,2,White,2335,47
2012-11-21,812,43365.00,24373.00,19.95,4.69,1.85971,2251,7.45113,18,1,Red,3934,19
2012-11-22,36,54630.00,45696.00,13.72,2.94,3.72814,5476,12.02579,17,1,Black,2878,55
2012-11-23,973,32099.00,30776.00,14.02,2.98,2.92436,3535,13.76387,39,1,Black,2794,21
2012-11-24,506,23197.00,32582.00,19.99,9.01,3.43172,3128,19.68160,15,3,Silver,7939,55
2012-11-25,33,79536.00,45479.00,7.20,2.37,4.62631,5527,6.93048,56,1,Red,9941,5
2012-11-26,210,75667.00,48571.00,15.70,0.53,4.45613,5607,8.03005,32,1,Black,6921,46
2012-11-27,500,72101.00,31016.00,9.96,0.25,2.89933,5374,18.83033,35,2,Blue,9568,14
2012-11-28,930,17426.00,36110.00,14.68,4.09,2.78436,2841,13.10898,33,3,Blue,8645,53
2012-11-29,400,43394.00,19254.00,16.99,8.11,3.10200,4293,19.86662,31,3,Blue,8424,16
2012-11-30,852,61786.00,45037.00,9.76,2.31,2.80867,3825,14.91673,47,3,Black,8972,47
2012-12-01,903,75290.00,16717.00,13.00,4.61,1.11737,1018,14.87728,22,2,Black,9544,35
2012-12-02,899,16929.00,24975.00,6.07,0.86,2.62100,4100,18.19490,25,1,Red,6953,30
2012-12-03,621,23160.00,22526.00,17.30,2.41,1.70271,5598,10.50824,16,4,Black,9289,42
2012-12-04,437,69977.00,47714.00,17.32,5.41,2.84945,5266,11.97706,28,4,Red,2104,17
2012-12-05,632,72581.00,46287.00,17.13,3.36,3.48386,2168,9.00363,44,1,Blue,4933,23
2012-12-06,259,52614.00,15609.00,7.36,7.45,1.27036,1188,7.97237,34,4,Black,1759,15
2012-12-07,241,27284.00,34376.00,12.40,1.00,4.18604,4991,13.02996,44,1,Black,6168,29
2012-12-08,761,62143.00,39643.00,8.64,3.07,4.74367,1413,14.99088,16,1,Black,4788,57
2012-12-09,251,26329.00,45005.00,10.26,9.51,4.59984,2436,13.42587,54,2,Silver,5270,7
2012-12-10,574,57834.00,43604.00,6.76,5.36,4.02723,5476,10.28510,12,3,White,3533,23
2012-12-11,740,25231.00,23341.00,7.44,4.08,1.91195,2820,17.61641,18,4,Blue,1332,44
2012-12-12,55,77362.00,43198.00,9.36,1.42,4.55461,2758,7.25520,53,2,Black,4805,48
2012-12-13,494,77121.00,38151.00,17.61,5.44,2.88133,2371,6.69055,28,2,Red,5609,59
2012-12-14,473,63207.00,39309.00,7.29,0.34,3.10047,2582,14.28442,23,3,Red,3518,60
2012-12-15,924,54559.00,49155.00,9.74,2.06,4.81078,4089,6.06501,36,1,White,3678,49
2012-12-16,781,23963.00,14691.00,5.83,0.58,4.56731,5236,19.51658,36,2,Black,5265,40
2012-12-17,998,70151.00,44429.00,14.11,6.48,1.63544,5953,18.79673,50,2,Black,3818,22
2012-12-18,329,21265.00,17965.00,12.66,5.93,3.89856,5874,10.43316,38,1,Red,8999,58
2012-12-19,196,30272.00,56924.00,15.68,3.96,2.83988,1329,17.70942,54,1,Red,9456,32
2012-12-20,457,39740.00,58792.00,15.85,2.92,1.56744,2271,6.20517,49,1,Black,4907,23
2012-12-21,433,30149.00,20720.00,15.74,7.54,4.79902,5554,6.14910,58,2,Silver,6921,8
2012-12-22,488,53944.00,52380.00,11.62,5.67,1.39224,4016,13.23779,24,4,Silver,6527,50
2012-12-23,399,26854.00,26885.00,19.27,4.40,4.71057,3502,13.31380,32,2,White,5069,27
2012-12-24,441,53190.00,55053.00,10.09,1.66,4.76787,3667,11.09034,55,2,Red,5362,1
2012-12-25,672,44861.00,19541.00,16.08,8.28,2.92521,5129,16.76224,17,3,White,2019,45
2012-12-26,629,37516.00,23513.00,18.19,1.82,4.21192,3206,6.63376,18,3,Blue,4777,47
2012-12-27,61,29308.00,47746.00,13.69,0.39,1.26210,4739,18.64302,19,1,White,9194,39
2012-12-28,571,27702.00,48615.00,10.45,4.51,3.77119,5131,5.43927,22,4,Red,4699,42
2012-12-29,595,37155.00,28762.00,6.22,3.16,2.16130,3218,17.01925,16,2,White,4740,34
2012-12-30,918,73708.00,16575.00,19.74,5.10,3.33245,4568,13.35180,37,4,Blue,3424,37
2012-12-31,426,51214.00,37926.00,11.43,3.88,1.32091,4974,14.40887,39,1,Blue,5145,5
2013-01-01,345,70209.00,57002.00,6.54,5.30,1.60516,2328,6.63414,33,4,Black,4100,28
2013-01-02,810,79228.00,12263.00,12.57,5.94,2.41129,1936,8.45594,47,3,Black,4500,26
2013-01-03,813,35215.00,35531.00,12.23,5.85,3.84563,4680,16.01937,39,3,Silver,4861,58
2013-01-04,508,57904.00,38456.00,10.78,6.66,1.53051,4662,14.65528,58,2,Silver,9049,37
2013-01-05,774,28296.00,54383.00,17.87,6.96,1.82357,4032,17.18686,51,1,Red,7258,51
2013-01-06,520,26562.00,47580.00,19.67,9.55,1.75644,4952,12.90273,58,4,Blue,6476,14
2013-01-07,582,59840.00,28867.00,19.07,7.18,2.76107,5294,8.11393,44,2,Black,3287,27
2013-01-08,840,58019.00,53187.00,7.89,9.00,2.67873,3993,6.48669,25,1,Black,9913,48
2013-01-09,505,46265.00,53702.00,14.21,7.42,3.37252,4566,13.14857,50,1,Blue,8010,58
2013-01-10,358,30144.00,33849.00,6.52,9.54,4.13016,5670,9.82551,46,1,Blue,6182,26
2013-01-11,393,65861.00,42281.00,5.92,1.93,1.37038,3880,14.58944,16,3,Black,1152,28
2013-01-12,484,36299.00,42894.00,18.11,1.89,2.91938,3163,9.72805,23,2,Blue,2597,22
2013-01-13,749,61582.00,15323.00,10.51,6.20,2.12443,4772,11.78756,56,2,White,3331,19
2013-01-14,604,65196.00,52255.00,6.36,7.89,1.07611,2265,14.43350,32,1,Red,5877,38
2013-01-15,438,70188.00,54014.00,8.20,5.64,2.20951,5655,7.83545,38,1,Silver,7466,35
